Scan_number,ObjectX,ObjectY,ObjectLenght,ObjectWidth,ObjOrientation,NumerOfPoints
1705.0,-6.833388,-3.215235,1.119706,0.172271,175.0,15.0
1705.0,-4.814053,-2.820904,0.100966,0.020957,95.000008,5.0
1705.0,-6.139914,-3.84773,0.197694,0.052238,74.0,5.0
1705.0,-6.174881,-5.291584,2.255222,0.139632,88.000008,43.0
1705.0,0.196319,-3.899912,1.967593,1.295425,86.0,111.0
1705.0,6.786194,-4.552847,0.347278,0.095393,90.0,8.0
1705.0,6.935805,-3.560097,0.297194,0.128108,150.0,5.0
1706.0,0.728802,-3.08151,0.92864,0.194193,0.0,45.0
1706.0,6.884425,-4.027907,0.586208,0.076833,90.0,8.0
1707.0,39.300308,-2.738662,0.05,0.05,0.0,1.0
1707.0,47.454895,-3.279047,0.05,0.05,0.0,1.0
1707.0,36.60677,-3.758873,2.260738,0.363537,91.999992,8.0
1707.0,26.998245,-2.893952,0.501528,0.024235,44.000004,3.0
1707.0,79.11689,-7.630658,0.05,0.05,0.0,1.0
1707.0,24.819145,-3.157582,0.515173,0.160822,36.0,4.0
1707.0,76.064171,-8.922382,0.05,0.05,0.0,1.0
1707.0,22.25968,-4.837921,3.811819,0.741943,90.0,24.0
1707.0,30.389296,-4.320631,0.05,0.05,0.0,1.0
1707.0,27.547831,-4.434973,0.560579,0.001768,12.0,2.0
1707.0,51.938354,-8.010186,0.05,0.05,0.0,1.0
1707.0,17.261974,-3.472565,1.069958,0.559822,70.0,9.0
1707.0,15.031342,-4.887547,4.18047,1.461705,90.0,45.0
1707.0,24.945656,-4.492592,0.673676,0.001912,22.999998,2.0
1707.0,49.613411,-8.736302,0.05,0.05,0.0,1.0
1707.0,44.626141,-9.824483,0.05,0.05,0.0,1.0
1707.0,84.250282,-18.273762,0.05,0.05,0.0,1.0
1707.0,15.549805,-3.734153,0.05,0.05,0.0,1.0
1707.0,12.657418,-5.06574,3.716487,1.63623,90.0,46.0
1707.0,16.923895,-4.55025,0.05,0.05,0.0,1.0
1707.0,71.193863,-18.15276,0.05,0.05,0.0,1.0
1707.0,9.795849,-4.409683,2.548723,1.300624,90.0,44.0
1707.0,15.927634,-5.149851,0.14501,0.000157,104.0,2.0
1707.0,7.27738,-5.297164,4.553398,1.294883,90.0,257.0
1707.0,10.519333,-4.192786,0.534203,0.479553,39.0,6.0
1707.0,47.523457,-17.389347,0.05,0.05,0.0,1.0
1707.0,8.250493,-4.290536,0.461937,0.081849,74.0,4.0
1707.0,10.685375,-5.390761,0.222428,0.017822,101.0,3.0
1707.0,37.61721,-17.310392,0.05,0.05,0.0,1.0
1707.0,10.724918,-6.441212,0.213706,0.044073,90.0,3.0
1707.0,7.974571,-6.117011,2.024241,0.245366,90.0,19.0
1707.0,9.436769,-7.27958,0.05,0.05,0.0,1.0
1707.0,8.346574,-9.532948,0.183365,0.064225,152.0,3.0
1707.0,0.129338,-5.737616,2.369984,1.544957,90.0,132.0
1707.0,2.913433,-9.416516,0.074232,8.2e-05,8.0,2.0
1707.0,40.547306,13.7561,0.567793,0.20845,136.0,3.0
1707.0,22.053738,6.973952,0.152319,0.048656,161.0,3.0
1708.0,-6.921921,-3.208401,1.050738,0.113484,173.0,12.0
1708.0,-4.762987,-2.825964,0.363107,0.163549,150.0,9.0
1708.0,-6.243626,-3.83226,0.182524,0.036839,86.0,6.0
1708.0,-6.264313,-5.290421,2.256173,0.079293,89.0,44.0
1708.0,0.096142,-3.909373,1.968341,1.305372,86.0,111.0
1708.0,6.66772,-4.564593,0.359882,0.03214,84.999992,8.0
1708.0,6.672043,-3.920942,0.209629,0.054328,114.0,5.0
1708.0,6.7273,-3.496945,0.196977,0.031673,86.0,5.0
1709.0,39.531361,-2.605635,0.05,0.05,0.0,1.0
1709.0,47.370789,-3.096458,0.05,0.05,0.0,1.0
1709.0,36.701546,-3.856469,2.296942,0.692757,91.0,9.0
1709.0,27.284107,-2.800966,1.333136,0.237206,20.0,3.0
1709.0,79.121468,-7.324585,0.05,0.05,0.0,1.0
1709.0,24.693405,-3.122412,0.029812,0.000214,115.999992,2.0
1709.0,22.234823,-4.842755,4.000945,1.17247,90.0,28.0
1709.0,76.268379,-9.323498,0.05,0.05,0.0,1.0
1709.0,16.015697,-4.890242,4.263414,3.594174,90.0,53.0
1709.0,27.436127,-4.413282,0.05,0.05,0.0,1.0
1709.0,25.02635,-4.450846,1.021557,0.172681,18.0,3.0
1709.0,49.6091,-8.540104,0.819429,0.004211,49.0,2.0
1709.0,84.306122,-18.254198,0.655106,0.003815,54.0,2.0
1709.0,44.511719,-10.113373,0.337867,0.001621,95.000008,2.0
1709.0,12.567688,-4.899732,3.362324,1.608767,90.0,43.0
1709.0,16.908213,-4.542631,0.1775,0.001127,33.0,2.0
1709.0,8.490331,-2.672857,0.05,0.05,0.0,1.0
1709.0,9.677701,-4.417306,2.537805,1.224085,90.0,46.0
1709.0,15.883732,-5.146396,0.244814,0.001988,100.0,2.0
1709.0,7.184828,-5.268441,4.525659,1.297819,90.0,260.0
1709.0,10.403769,-4.043207,0.412995,0.148292,16.0,4.0
1709.0,49.384907,-19.012218,1.382929,0.542332,89.0,5.0
1709.0,10.031758,-4.597836,0.05,0.05,0.0,1.0
1709.0,8.247402,-4.130826,0.05,0.05,0.0,1.0
1709.0,10.623705,-5.421035,0.213503,0.06145,99.0,3.0
1709.0,8.133041,-4.489935,0.132104,0.000592,7.0,2.0
1709.0,10.617082,-6.15202,0.092477,0.000618,63.000004,2.0
1709.0,7.976335,-6.140912,1.905369,0.44311,80.999992,18.0
1709.0,9.348156,-7.213052,0.110979,0.000433,91.999992,2.0
1709.0,8.323491,-9.549875,0.064349,4.9e-05,96.0,2.0
1709.0,0.047789,-5.699317,2.248231,1.524246,90.0,113.0
1709.0,2.878057,-9.415523,0.078103,0.000457,179.0,2.0
1709.0,0.566784,-6.278181,1.300948,0.198925,74.0,16.0
1709.0,40.4268,13.82473,0.175072,0.039564,35.0,3.0
1709.0,36.306801,11.108912,2.668401,2.224049,89.0,7.0
1709.0,21.927364,6.983558,0.15554,0.042299,161.0,4.0
1710.0,0.735819,-3.17092,0.939181,0.330072,0.0,42.0
1710.0,6.778717,-4.064895,0.547378,0.087836,100.0,7.0
1710.0,9.299082,-3.21691,0.304356,0.078136,44.000004,6.0
1711.0,-7.085624,-3.19013,1.162942,0.113036,175.0,13.0
1711.0,-4.898518,-2.819961,0.444913,0.072547,169.999985,9.0
1711.0,-6.334822,-3.836775,0.177127,0.172106,60.0,5.0
1711.0,-6.375471,-5.333741,2.250335,0.098558,89.0,42.0
1711.0,-0.018907,-4.019625,2.228297,1.427635,90.0,115.0
1711.0,6.544491,-4.555611,0.337858,0.095979,96.0,8.0
1711.0,6.595456,-3.936017,0.212502,0.063362,112.0,5.0
1712.0,39.141777,-2.738924,0.05,0.05,0.0,1.0
1712.0,36.420383,-3.857186,2.062932,0.303104,91.0,8.0
1712.0,26.859325,-2.898648,0.502356,0.078371,45.0,3.0
1712.0,24.614708,-3.225172,0.354742,0.219315,35.0,3.0
1712.0,22.168793,-4.942552,3.999789,0.739962,91.999992,25.0
1712.0,76.156601,-9.493636,0.05,0.05,0.0,1.0
1712.0,30.193832,-4.302376,0.05,0.05,0.0,1.0
1712.0,27.41501,-4.422319,0.539789,0.00084,13.0,2.0
1712.0,15.793332,-5.00639,4.291396,3.526469,86.0,56.0
1712.0,49.615074,-8.389226,0.723223,0.03447,66.0,3.0
1712.0,24.804491,-4.399699,0.635679,0.001328,11.000001,2.0
1712.0,44.455364,-10.131161,0.675055,0.003456,95.000008,3.0
1712.0,84.072868,-18.26008,0.05,0.05,0.0,1.0
1712.0,12.463576,-4.46038,2.427515,1.562073,91.0,37.0
1712.0,16.765648,-4.515294,0.05,0.05,0.0,1.0
1712.0,70.994659,-18.123644,0.05,0.05,0.0,1.0
1712.0,8.423206,-2.695697,0.05,0.05,0.0,1.0
1712.0,9.598139,-4.418031,2.541881,1.199969,91.0,46.0
1712.0,15.760518,-5.168528,0.05,0.05,0.0,1.0
1712.0,7.245137,-5.302068,4.630747,1.541248,90.0,274.0
1712.0,10.468936,-4.046076,0.158055,0.15006,105.0,3.0
1712.0,47.435291,-17.079437,0.05,0.05,0.0,1.0
1712.0,10.296464,-4.578092,0.05,0.05,0.0,1.0
1712.0,8.03172,-4.336665,0.428613,0.23037,87.0,5.0
1712.0,10.53013,-5.730189,1.031432,0.066621,91.0,9.0
1712.0,11.914011,-6.394991,0.05,0.05,0.0,1.0
1712.0,11.965343,-7.227714,0.05,0.05,0.0,1.0
1712.0,7.838737,-5.520393,0.524007,0.0674,68.999992,8.0
1712.0,9.23498,-6.990534,0.372668,0.013293,103.0,4.0
1712.0,7.936076,-6.827365,0.564479,0.047017,91.0,5.0
1712.0,8.300235,-9.526536,0.143029,0.04847,24.0,3.0
1712.0,2.911531,-9.419325,0.078209,0.000625,0.0,2.0
1712.0,-0.009842,-5.51243,1.880429,1.557161,90.0,75.0
1712.0,0.01881,-5.941824,2.015741,0.175719,54.0,35.0
1712.0,0.537522,-5.90511,0.202575,0.006232,80.999992,3.0
1712.0,0.442986,-6.644727,0.616424,0.068779,64.0,10.0
1712.0,21.825453,6.992854,0.141562,0.06848,124.000008,4.0
1712.0,36.454536,10.726958,2.024336,1.162182,59.0,4.0
1713.0,0.675549,-3.153846,0.816545,0.293186,0.0,37.0
1713.0,3.421693,-9.287538,0.474639,0.053787,4.0,9.0
1713.0,6.675201,-4.118923,0.586948,0.117121,87.0,7.0
1713.0,6.686634,-3.351008,0.283493,0.04966,84.0,5.0
1713.0,9.185086,-3.243606,0.304851,0.038562,43.0,6.0
1714.0,39.308365,-2.446088,0.05,0.05,0.0,1.0
1714.0,36.47089,-3.907447,2.299069,0.571495,90.0,9.0
1714.0,84.124519,-7.346613,0.05,0.05,0.0,1.0
1714.0,27.093891,-2.916658,1.173723,0.510826,43.0,4.0
1714.0,78.886368,-7.447595,0.05,0.05,0.0,1.0
1714.0,42.853161,-4.405894,0.05,0.05,0.0,1.0
1714.0,76.042679,-9.046909,1.609257,0.011749,88.000008,2.0
1714.0,22.055918,-4.819868,3.912693,1.174805,84.999992,32.0
1714.0,24.50197,-3.299036,0.05,0.05,0.0,1.0
1714.0,15.739466,-5.012059,4.376892,3.589852,86.0,59.0
1714.0,27.234735,-4.429168,0.05,0.05,0.0,1.0
1714.0,49.452869,-8.418025,1.117309,0.040886,63.000004,4.0
1714.0,24.826777,-4.464526,0.984619,0.170678,19.0,3.0
1714.0,44.355507,-9.996086,0.650331,0.053158,86.0,3.0
1714.0,83.93261,-18.639833,0.05,0.05,0.0,1.0
1714.0,12.367513,-4.479075,2.667565,1.527579,91.999992,42.0
1714.0,81.286064,-18.653353,0.05,0.05,0.0,1.0
1714.0,16.676826,-4.587726,0.05,0.05,0.0,1.0
1714.0,8.362389,-2.657631,0.05,0.05,0.0,1.0
1714.0,9.619495,-4.426822,2.563404,1.419202,91.0,51.0
1714.0,15.660192,-5.161002,0.123018,0.000423,86.0,2.0
1714.0,7.203733,-5.32394,4.610853,1.661051,91.0,282.0
1714.0,10.400201,-4.059834,0.170691,0.002956,66.0,3.0
1714.0,49.223717,-19.065033,1.378865,0.556126,87.0,5.0
1714.0,8.013378,-4.327492,0.355588,0.091515,84.999992,4.0
1714.0,10.452214,-5.650795,0.634588,0.043235,94.0,7.0
1714.0,11.82743,-7.177365,0.129653,0.000399,98.0,2.0
1714.0,7.885228,-5.379059,0.158768,0.035532,83.0,3.0
1714.0,9.156593,-6.800842,0.781149,0.053946,96.0,8.0
1714.0,7.836299,-6.821037,0.564578,0.008881,86.0,6.0
1714.0,8.215354,-9.537706,0.133675,0.045549,34.0,3.0
1714.0,5.144319,-9.489516,3.254139,0.053967,179.0,9.0
1714.0,2.852965,-9.415625,0.073526,0.000271,4.0,2.0
1714.0,-0.092929,-5.526933,1.800132,1.547585,90.0,71.0
1714.0,-0.011361,-5.982987,2.022284,0.157405,55.0,34.0
1714.0,0.435035,-6.347805,0.883934,0.071054,83.0,8.0
1714.0,40.355789,13.677507,0.613756,0.216389,144.0,3.0
1714.0,21.773075,6.97217,0.237881,0.036611,161.0,4.0
1714.0,36.529869,10.724858,1.774593,1.054409,68.999992,4.0
1715.0,-7.178575,-3.207698,1.08127,0.114262,175.0,12.0
1715.0,-4.975873,-2.842592,0.4062,0.075336,171.0,9.0
1715.0,-6.47056,-3.840838,0.311219,0.076003,70.0,7.0
1715.0,-6.504411,-5.316685,2.279267,0.111176,88.000008,43.0
1715.0,-0.125548,-3.915031,1.994158,1.417807,90.0,113.0
1715.0,6.452621,-4.561743,0.353368,0.052147,89.0,8.0
1715.0,6.496839,-3.954478,0.196231,0.059264,80.999992,5.0
1716.0,0.623523,-3.1089,0.706448,0.169425,167.0,31.0
1716.0,3.271894,-9.294242,0.770857,0.102509,6.0,13.0
1716.0,6.528884,-3.645751,0.810215,0.067787,88.000008,10.0
1716.0,9.089308,-3.21477,0.286703,0.063837,63.000004,6.0
1717.0,39.297501,-2.61266,0.05,0.05,0.0,1.0
1717.0,46.980835,-3.097741,0.05,0.05,0.0,1.0
1717.0,36.50465,-3.85431,2.270055,0.793831,91.0,7.0
1717.0,63.982143,-4.844627,0.453024,0.002548,93.0,2.0
1717.0,27.038815,-2.79323,1.297045,0.223786,21.0,3.0
1717.0,78.970879,-7.355124,0.05,0.05,0.0,1.0
1717.0,75.992188,-9.755624,3.24403,0.088318,93.0,3.0
1717.0,24.601658,-3.114001,0.300103,0.25391,87.0,3.0
1717.0,22.095526,-4.956323,3.990544,1.112341,88.000008,26.0
1717.0,27.07465,-4.472349,0.367369,0.00292,24.0,2.0
1717.0,49.42086,-8.352801,1.085682,0.072289,68.0,4.0
1717.0,15.58093,-4.991139,4.301281,3.464054,84.999992,59.0
1717.0,24.540649,-4.470751,0.61375,0.128159,25.0,3.0
1717.0,84.06311,-18.2658,0.683712,9.2e-05,49.0,2.0
1717.0,12.319935,-4.506451,2.471219,1.5801,93.0,44.0
1717.0,44.251995,-10.575507,0.05,0.05,0.0,1.0
1717.0,16.595205,-4.542648,0.05,0.05,0.0,1.0
1717.0,8.281648,-2.692576,0.05,0.05,0.0,1.0
1717.0,9.516374,-4.411389,2.642989,1.349962,91.999992,52.0
1717.0,15.573839,-5.176575,0.05,0.05,0.0,1.0
1717.0,6.926754,-5.278011,4.518311,1.286239,88.000008,289.0
1717.0,10.289794,-4.116394,0.169946,0.120052,26.0,3.0
1717.0,47.121357,-17.453644,0.05,0.05,0.0,1.0
1717.0,9.919312,-4.606739,0.214595,0.001242,0.0,2.0
1717.0,7.963955,-4.350153,0.338203,0.105935,67.0,4.0
1717.0,10.43998,-5.739926,0.742968,0.178553,93.0,7.0
1717.0,11.726036,-7.163989,0.277497,0.013677,103.0,3.0
1717.0,7.802331,-5.400704,0.168546,0.010191,87.0,3.0
1717.0,9.065915,-6.846635,0.790221,0.039733,97.0,8.0
1717.0,7.749284,-6.786537,0.474066,0.008449,87.0,6.0
1717.0,5.861777,-9.534853,4.901094,0.153211,0.0,11.0
1717.0,-0.200101,-5.572421,1.850013,1.490913,90.0,66.0
1717.0,-0.058236,-6.022992,1.984013,0.154795,56.0,32.0
1717.0,0.330683,-6.366981,0.657327,0.017843,84.0,6.0
1717.0,36.551376,11.338257,2.358263,1.456654,91.0,7.0
1717.0,21.65715,6.991547,0.136769,0.035261,145.0,3.0
1718.0,-7.29851,-3.215816,1.051839,0.10099,172.0,10.0
1718.0,-5.081594,-2.814685,0.353654,0.207297,11.000001,10.0
1718.0,-6.545797,-3.812085,0.274358,0.143191,72.0,6.0
1718.0,-6.607897,-5.435864,2.003298,0.10595,90.0,39.0
1718.0,-0.200582,-3.899039,1.949816,1.354317,86.0,114.0
1718.0,6.33733,-4.566,0.319623,0.074651,75.0,8.0
1718.0,6.433702,-3.733669,0.661268,0.101123,91.0,12.0
1719.0,39.273544,-2.585668,0.05,0.05,0.0,1.0
1719.0,46.855392,-3.059461,0.05,0.05,0.0,1.0
1719.0,36.441948,-3.831897,2.277712,0.818836,90.0,8.0
1719.0,63.832111,-4.803796,0.448093,0.00359,84.0,2.0
1719.0,78.945915,-7.302519,0.05,0.05,0.0,1.0
1719.0,26.591496,-2.952857,0.48486,0.061987,47.0,3.0
1719.0,75.873367,-9.701478,3.231717,0.040291,91.999992,5.0
1719.0,24.414507,-3.236724,0.483886,0.161469,54.0,4.0
1719.0,21.859255,-4.939991,3.930582,0.708639,91.0,27.0
1719.0,18.613338,-2.661687,0.05,0.05,0.0,1.0
1719.0,27.056688,-4.453811,0.429174,0.002462,18.0,2.0
1719.0,15.527699,-4.960275,4.276707,3.58084,84.0,60.0
1719.0,49.287071,-8.345095,0.433108,0.013706,68.999992,3.0
1719.0,24.528748,-4.500325,0.685814,0.002732,22.000002,2.0
1719.0,83.966225,-18.189812,0.658661,0.00148,53.0,2.0
1719.0,12.236854,-4.522841,2.578604,1.589177,91.999992,44.0
1719.0,44.221977,-10.703819,0.321576,0.00153,77.0,2.0
1719.0,16.52491,-4.576689,0.124908,0.000233,83.0,2.0
1719.0,8.202641,-2.665052,0.05,0.05,0.0,1.0
1719.0,9.420963,-4.459148,2.612048,1.351851,91.999992,56.0
1719.0,12.517813,-3.976929,0.124067,0.000621,35.0,2.0
1719.0,15.485147,-5.201277,0.129515,0.000935,93.0,2.0
1719.0,6.916896,-5.273121,4.549143,1.472728,91.0,295.0
1719.0,10.307114,-4.104125,0.16345,0.001422,49.0,2.0
1719.0,7.819228,-4.384119,0.324248,0.254272,102.000008,4.0
1719.0,10.311419,-5.644907,0.576854,0.149497,78.0,7.0
1719.0,11.640203,-7.038678,0.388343,0.033536,102.000008,4.0
1719.0,7.75399,-5.449035,0.153261,0.032852,79.0,3.0
1719.0,8.983306,-6.883136,0.794875,0.033972,97.0,8.0
1719.0,7.668489,-6.738059,0.517212,0.036301,91.999992,7.0
1719.0,5.768199,-9.513088,4.863388,0.055715,179.0,8.0
1719.0,2.798571,-9.427299,0.077965,0.000213,179.0,2.0
1719.0,-0.284527,-5.785657,2.226464,1.491057,90.0,98.0
1719.0,1.784283,-9.405755,0.080733,0.000348,162.999985,2.0
1719.0,0.246359,-6.469611,0.575732,0.040354,83.0,5.0
1719.0,40.191051,13.661163,0.625099,0.189156,145.0,3.0
1719.0,21.570993,6.964099,0.141016,0.031659,160.0,3.0
1720.0,0.566146,-3.164717,0.589178,0.286341,0.0,27.0
1720.0,3.062603,-9.315809,1.06578,0.117793,0.0,19.0
1720.0,6.424253,-3.935568,0.699009,0.076461,86.0,7.0
1720.0,8.992446,-3.223857,0.308847,0.059294,43.0,6.0
1721.0,-6.983722,-3.225972,0.246884,0.024688,157.0,6.0
1721.0,-5.18795,-2.8258,0.341201,0.124823,176.999985,8.0
1721.0,-6.721942,-3.713536,0.501955,0.112812,102.000008,9.0
1721.0,-6.715902,-5.397216,1.912322,0.097458,88.000008,39.0
1721.0,-0.296097,-3.578123,1.384954,1.307311,0.0,109.0
1721.0,0.632192,-3.241972,0.144835,0.109263,0.0,5.0
1721.0,6.252198,-4.560615,0.303137,0.0401,91.0,7.0
1721.0,6.334437,-3.740429,0.659946,0.201725,90.0,13.0
1722.0,39.228703,-2.348988,0.05,0.05,0.0,1.0
1722.0,36.38076,-3.805296,2.247794,0.868511,91.0,9.0
1722.0,63.720451,-4.764147,0.436038,0.001789,86.0,2.0
1722.0,78.923599,-7.268604,0.05,0.05,0.0,1.0
1722.0,26.52037,-2.925308,0.520081,0.037971,41.0,3.0
1722.0,75.809052,-9.645597,3.223022,0.074203,93.0,6.0
1722.0,24.370729,-3.163652,0.540188,0.229427,22.000002,4.0
1722.0,21.013617,-4.783921,4.072381,2.407631,91.0,31.0
1722.0,16.789925,-3.403387,3.600328,0.764929,8.0,13.0
1722.0,29.803139,-4.328425,0.05,0.05,0.0,1.0
1722.0,26.969503,-4.421059,0.47427,0.003563,16.0,2.0
1722.0,49.160946,-8.431509,0.712718,0.071419,72.0,3.0
1722.0,24.465261,-4.478882,0.663387,0.001049,22.999998,2.0
1722.0,14.518761,-4.946451,4.330935,1.382608,90.0,48.0
1722.0,83.903839,-18.12631,0.671352,0.002151,51.000004,2.0
1722.0,12.149416,-4.479774,2.641563,1.576137,90.0,46.0
1722.0,44.133514,-10.820964,0.05,0.05,0.0,1.0
1722.0,16.44054,-4.61106,0.05,0.05,0.0,1.0
1722.0,9.24897,-4.488341,2.684523,1.187864,90.0,59.0
1722.0,15.457325,-5.182345,0.16398,0.000634,115.0,2.0
1722.0,6.804097,-5.234448,4.421123,1.329715,90.0,285.0
1722.0,10.251558,-4.112133,0.091212,0.000256,91.0,2.0
1722.0,7.278533,-3.664104,0.589639,0.16711,42.0,10.0
1722.0,7.838794,-4.173809,0.05,0.05,0.0,1.0
1722.0,10.228565,-5.664164,0.530735,0.084598,93.0,5.0
1722.0,7.719538,-4.55321,0.160308,0.009837,33.0,3.0
1722.0,11.563603,-7.012662,0.606593,0.066193,96.0,6.0
1722.0,7.649871,-5.364187,0.299699,0.029387,98.0,4.0
1722.0,8.905144,-6.869299,0.680584,0.037963,96.0,7.0
1722.0,7.59586,-6.65743,0.642643,0.018083,88.000008,8.0
1722.0,5.730503,-9.523031,4.949841,0.073339,179.0,10.0
1722.0,2.807539,-9.433505,0.072047,0.000154,15.0,2.0
1722.0,-0.345359,-5.76355,2.199562,1.458351,90.0,90.0
1722.0,1.716565,-9.402301,0.073014,0.00063,176.000015,2.0
1722.0,0.158659,-6.489476,0.288687,0.008477,83.0,3.0
1722.0,40.11919,13.641262,0.670198,0.182962,150.0,3.0
1722.0,21.517214,6.955066,0.137759,0.055767,136.0,4.0
1722.0,36.297401,10.694371,1.852995,1.072767,67.0,4.0
1723.0,0.537833,-3.133665,0.521,0.159721,160.0,20.0
1723.0,2.981714,-9.304168,1.464429,0.085985,1.0,25.0
1723.0,6.335747,-3.729497,1.057739,0.160996,79.0,11.0
1723.0,8.864483,-3.245814,0.291238,0.04331,52.0,6.0
1724.0,38.919514,-2.671803,0.488457,0.001036,31.000002,2.0
1724.0,46.675293,-3.012414,0.05,0.05,0.0,1.0
1724.0,63.676659,-4.964579,0.889608,0.030918,93.0,3.0
1724.0,36.006386,-3.891452,2.045806,0.288128,90.0,8.0
1724.0,26.45392,-2.922687,0.503298,0.081036,43.0,3.0
1724.0,75.716614,-9.614051,3.220531,0.120651,91.0,7.0
1724.0,24.350237,-3.13754,0.610024,0.224909,62.000004,4.0
1724.0,20.937891,-4.761208,4.057365,2.438383,91.0,30.0
1724.0,16.092085,-4.9277,4.684587,4.329982,0.0,65.0
1724.0,29.764826,-4.317724,0.05,0.05,0.0,1.0
1724.0,26.960917,-4.414836,0.492485,0.00339,15.0,2.0
1724.0,49.075226,-8.408469,0.696447,0.019115,76.0,3.0
1724.0,24.408911,-4.462151,0.692833,0.001822,21.0,2.0
1724.0,83.873398,-18.089386,0.70903,0.004379,45.0,2.0
1724.0,11.910594,-5.238434,4.015577,1.248209,90.0,53.0
1724.0,44.04641,-10.792061,0.05,0.05,0.0,1.0
1724.0,16.353846,-4.5818,0.05,0.05,0.0,1.0
1724.0,9.259714,-4.477479,2.792627,1.369222,90.0,61.0
1724.0,12.476069,-3.921643,0.05,0.05,0.0,1.0
1724.0,15.347515,-5.144652,0.120924,0.000801,77.0,2.0
1724.0,12.799075,-4.830041,0.373983,0.198011,91.999992,4.0
1724.0,6.782393,-5.226462,4.422494,1.459118,90.0,288.0
1724.0,10.159657,-4.164419,0.086889,0.000145,57.0,2.0
1724.0,7.190755,-3.690696,0.615623,0.108428,47.0,10.0
1724.0,7.755129,-4.20565,0.05,0.05,0.0,1.0
1724.0,7.625648,-4.581316,0.19283,0.005803,18.0,3.0
1724.0,7.554587,-6.031994,1.568453,0.062737,87.0,19.0
1724.0,1.738551,-9.414585,0.178043,0.013362,3.0,4.0
1724.0,-0.389252,-5.792362,2.173695,1.375371,90.0,91.0
1724.0,39.900536,13.866479,0.202332,0.061723,33.0,3.0
1724.0,21.459591,6.950826,0.176657,0.044773,165.0,4.0
1725.0,-7.08828,-3.22613,0.239519,0.039347,161.0,5.0
1725.0,-5.291444,-2.847703,0.395189,0.118955,161.0,8.0
1725.0,-6.796504,-3.808641,0.309886,0.084695,80.999992,6.0
1725.0,-6.807012,-5.358307,2.189667,0.100918,88.000008,40.0
1725.0,-0.332463,-3.203982,1.424855,0.546865,0.0,109.0
1725.0,0.559423,-3.264687,0.10333,0.05321,90.0,5.0
1725.0,6.116037,-4.561951,0.313028,0.095156,90.0,8.0
1725.0,6.18858,-3.937988,0.269071,0.058688,74.0,7.0
1725.0,6.188394,-3.473361,0.179349,0.032785,86.0,5.0
1726.0,0.47938,-3.190961,0.449603,0.133583,137.0,14.0
1726.0,2.102282,-2.860448,0.098447,0.059281,54.0,5.0
1726.0,6.223502,-3.646765,0.822898,0.126855,90.0,12.0
1726.0,8.764018,-3.240031,0.250476,0.018662,39.0,5.0
1727.0,39.036312,-2.556029,0.05,0.05,0.0,1.0
1727.0,46.618141,-3.027165,0.05,0.05,0.0,1.0
1727.0,36.165104,-3.783986,2.327249,0.746876,84.0,9.0
1727.0,63.581898,-4.980261,0.887684,0.010384,91.999992,3.0
1727.0,26.374748,-2.918261,0.505222,0.046862,43.0,3.0
1727.0,75.65316,-9.641184,3.215662,0.099632,91.999992,6.0
1727.0,24.228752,-3.208029,0.481463,0.212265,56.0,4.0
1727.0,20.861958,-4.756798,4.031742,2.535324,90.0,30.0
1727.0,29.672791,-4.31139,0.05,0.05,0.0,1.0
1727.0,26.939747,-4.420112,0.468527,0.001592,15.0,2.0
1727.0,15.392277,-4.885234,4.404698,3.501367,90.0,64.0
1727.0,49.04084,-8.280479,0.43101,0.013435,77.0,3.0
1727.0,24.332088,-4.454179,0.687157,0.000214,21.0,2.0
1727.0,83.741951,-18.110632,0.663223,6.9e-05,52.0,2.0
1727.0,11.676073,-5.220533,3.949581,0.943369,90.0,54.0
1727.0,43.964378,-10.790659,0.05,0.05,0.0,1.0
1727.0,16.288284,-4.571679,0.05,0.05,0.0,1.0
1727.0,9.287373,-4.532988,2.792567,1.580804,90.0,68.0
1727.0,15.318814,-5.142609,0.120429,0.000381,73.0,2.0
1727.0,12.732841,-4.753901,0.262507,6e-06,137.999985,2.0
1727.0,6.577618,-5.253534,4.533442,1.226266,90.0,297.0
1727.0,7.21114,-3.706975,0.474394,0.101919,40.0,8.0
1727.0,7.645679,-4.233974,0.05,0.05,0.0,1.0
1727.0,7.52645,-4.61203,0.223638,0.001351,9.0,2.0
1727.0,7.472809,-5.891238,1.200971,0.017465,87.0,15.0
1727.0,1.69662,-9.408614,0.248112,0.003197,5.0,3.0
1727.0,-0.432971,-5.587515,1.699459,1.28736,90.0,63.0
1727.0,-0.150321,-6.247059,1.509392,0.232753,63.000004,21.0
1727.0,21.41008,6.952096,0.139221,0.04595,160.0,3.0
1727.0,35.491821,10.261237,1.885052,0.012836,17.0,2.0
1728.0,-7.223947,-3.248338,0.193606,0.062696,168.0,5.0
1728.0,-5.388834,-2.829161,0.339163,0.181271,14.0,7.0
1728.0,-6.929331,-3.698032,0.544218,0.100883,80.0,9.0
1728.0,-6.921288,-5.40532,1.96005,0.087872,90.0,39.0
1728.0,-0.432898,-3.141834,1.397672,0.438186,0.0,109.0
1728.0,0.453601,-3.270109,0.08459,0.037592,156.0,5.0
1728.0,6.044257,-4.571602,0.405987,0.073763,90.0,9.0
1728.0,6.082245,-3.962714,0.225082,0.035744,79.0,6.0
1728.0,6.050465,-3.46865,0.156446,0.076455,90.0,5.0
1729.0,38.975433,-2.36839,0.05,0.05,0.0,1.0
1729.0,36.280811,-3.839536,2.325456,1.133572,84.999992,10.0
